id,original,surface,pronunciation,status,image,image_page,wikidata,capital,continent,population,area_km2,established_year,description
142,ミクロネシア連邦,ミクロネシア連邦,ミクロネシアレンポウ,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Federated_States_of_Micronesia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Federated_States_of_Micronesia.svg,Q702,パリキール,オセアニア,75817,702,1947,ミクロネシア連邦、通称ミクロネシアは、オセアニア・ミクロネシア地域に位置する共和制国家。首都はポンペイ島のパリキール。
143,モナコ,モナコ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Monaco.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Monaco.svg,Q235,モナコ,ヨーロッパ,38857,2.08,1297,イタリアのリグーリア州に隣接するコート・ダジュールに位置する西ヨーロッパの主権都市国家、ミニ国家である。北、東、西はフランスと国境を接し、南は地中海に面している。
143,モナコ公国,モナコ公国,モナココウコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Monaco.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Monaco.svg,Q235,モナコ,ヨーロッパ,38857,2.08,1297,イタリアのリグーリア州に隣接するコート・ダジュールに位置する西ヨーロッパの主権都市国家、ミニ国家である。北、東、西はフランスと国境を接し、南は地中海に面している。
144,モンゴル,モンゴル,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Mongolia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Mongolia.svg,Q711,ウランバートル,アジア,3409939,1564116,1911,東アジアに位置する共和制国家。首都はウランバートル。東と南の二方向を中国、北をロシアとそれぞれ接する内陸国である。
144,モンゴル国,モンゴル国,モンゴルコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Mongolia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Mongolia.svg,Q711,ウランバートル,アジア,3409939,1564116,1911,東アジアに位置する共和制国家。首都はウランバートル。東と南の二方向を中国、北をロシアとそれぞれ接する内陸国である。
145,モンテネグロ,モンテネグロ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Montenegro.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Montenegro.svg,Q236,ポドゴリツァ,ヨーロッパ,617213,13883,2006,東南ヨーロッパ、バルカン半島に位置する共和制国家。首都はポドゴリツァ（旧憲法ではツェティニェ）。
146,モロッコ,モロッコ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Morocco.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Morocco.svg,Q1028,ラバト,アフリカ,36828330,446550,789,モロッコ王国、通称モロッコは、北アフリカ北西部のマグリブに位置する立憲君主制の国家である。
146,モロッコ王国,モロッコ王国,モロッコオウコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Morocco.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Morocco.svg,Q1028,ラバト,アフリカ,36828330,446550,789,モロッコ王国、通称モロッコは、北アフリカ北西部のマグリブに位置する立憲君主制の国家である。
147,モザンビーク,モザンビーク,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Mozambique.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Mozambique.svg,Q1029,マプト,アフリカ,29668834,801590,1975,モザンビーク共和国、通称モザンビークは、アフリカ大陸南東部に位置している共和制国家。
147,モザンビーク共和国,モザンビーク共和国,モザンビークキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Mozambique.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Mozambique.svg,Q1029,マプト,アフリカ,29668834,801590,1975,モザンビーク共和国、通称モザンビークは、アフリカ大陸南東部に位置している共和制国家。
148,ミャンマー,ミャンマー,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Myanmar.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Myanmar.svg,Q836,ネピドー,アジア,53370609,676577.2,1948,ミャンマー連邦共和国、通称ミャンマーは、東南アジアのインドシナ半島西部に位置する共和制国家。首都はネピドー（2006年まではヤンゴン）。
148,ビルマ,ビルマ,,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Burma_%281948%E2%80%931974%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Burma_%281948%E2%80%931974%29.svg,Q7233551,ヤンゴン,アジア,,676578,1948,1948年から1974年までビルマ（現・ミャンマー）に存在した国家である。
148,ビルマ連邦,ビルマ連邦,ビルマレンポウ,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Burma_%281948%E2%80%931974%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Burma_%281948%E2%80%931974%29.svg,Q7233551,ヤンゴン,アジア,,676578,1948,1948年から1974年までビルマ（現・ミャンマー）に存在した国家である。
148,ミャンマー連邦共和国,ミャンマー連邦共和国,ミャンマーレンポウキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Myanmar.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Myanmar.svg,Q836,ネピドー,アジア,53370609,676577.2,1948,ミャンマー連邦共和国、通称ミャンマーは、東南アジアのインドシナ半島西部に位置する共和制国家。首都はネピドー（2006年まではヤンゴン）。
149,ナミビア,ナミビア,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Namibia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Namibia.svg,Q1030,ウィントフック,アフリカ,2533794,825615,1990,ナミビア共和国、通称ナミビアは、アフリカ南西部に位置する共和制国家である。北にアンゴラ、北東にザンビア、東にボツワナ、南に南アフリカ共和国と国境を接し、西は大西洋に面する。
149,ナミビア共和国,ナミビア共和国,ナミビアキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Namibia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Namibia.svg,Q1030,ウィントフック,アフリカ,2533794,825615,1990,ナミビア共和国、通称ナミビアは、アフリカ南西部に位置する共和制国家である。北にアンゴラ、北東にザンビア、東にボツワナ、南に南アフリカ共和国と国境を接し、西は大西洋に面する。
150,ナウル,ナウル,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Nauru.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Nauru.svg,Q697,ヤレン地区,オセアニア,13650,21,1968,太平洋南西部のナウル島を領土とする共和国である。
150,ナウル共和国,ナウル共和国,ナウルキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Nauru.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Nauru.svg,Q697,ヤレン地区,オセアニア,13650,21,1968,太平洋南西部のナウル島を領土とする共和国である。
151,ネパール,ネパール,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Nepal.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Nepal.svg,Q837,カトマンズ,アジア,29164578,147181.254346,1768,南アジアに位置する連邦共和制国家。首都であり最大の都市はカトマンズ。
152,オランダ,オランダ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Netherlands.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Netherlands.svg,Q29999,アムステルダム,ヨーロッパ,17100715,42201,1815,西ヨーロッパおよびカリブに領土を有する主権国家・立憲君主国である。
152,オランダ王国,オランダ王国,オランダオウコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Netherlands.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Netherlands.svg,Q29999,アムステルダム,ヨーロッパ,17100715,42201,1815,西ヨーロッパおよびカリブに領土を有する主権国家・立憲君主国である。
152,ネーデルラント,ネーデルラント,ネーデルラント,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Netherlands.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Netherlands.svg,Q29999,アムステルダム,ヨーロッパ,17100715,42201,1815,西ヨーロッパおよびカリブに領土を有する主権国家・立憲君主国である。
153,ニュージーランド,ニュージーランド,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_New_Zealand.svg,https://commons.wikimedia.org/wiki/File:Flag_of_New_Zealand.svg,Q664,ウェリントン,オセアニア,5307800,268021,1841,南西太平洋のオセアニアのポリネシアに位置する立憲君主制国家。首都はウェリントンで、最大の都市はオークランドである。島国であり、二つの主要な島と、多くの小さな島々からなる。
154,ニカラグア,ニカラグア,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Nicaragua.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Nicaragua.svg,Q811,マナグア,北アメリカ,7005764,120340,1821,ニカラグア共和国、通称ニカラグアは、中央アメリカ中部にあるラテンアメリカの社会主義共和制国家。
154,ニカラグア共和国,ニカラグア共和国,ニカラグアキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Nicaragua.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Nicaragua.svg,Q811,マナグア,北アメリカ,7005764,120340,1821,ニカラグア共和国、通称ニカラグアは、中央アメリカ中部にあるラテンアメリカの社会主義共和制国家。
155,ニジェール,ニジェール,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Niger.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Niger.svg,Q1032,ニアメ,アフリカ,21477348,1267000,1960,ニジェール共和国、通称ニジェールは、サハラ砂漠南縁のサヘル地帯のうち、西アフリカに位置する共和制国家。首都はニアメである。
155,ニジェール共和国,ニジェール共和国,ニジェールキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Niger.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Niger.svg,Q1032,ニアメ,アフリカ,21477348,1267000,1960,ニジェール共和国、通称ニジェールは、サハラ砂漠南縁のサヘル地帯のうち、西アフリカに位置する共和制国家。首都はニアメである。
156,ナイジェリア,ナイジェリア,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Nigeria.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Nigeria.svg,Q1033,アブジャ,アフリカ,211400708,923768,1963,ナイジェリア連邦共和国、通称ナイジェリアは、アフリカ大陸西南部に位置する連邦制共和国。首都はアブジャ。1991年まではラゴスが首都だったが、一極集中などの理由により首都を移転した。
156,ナイジェリア連邦共和国,ナイジェリア連邦共和国,ナイジェリアレンポウキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Nigeria.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Nigeria.svg,Q1033,アブジャ,アフリカ,211400708,923768,1963,ナイジェリア連邦共和国、通称ナイジェリアは、アフリカ大陸西南部に位置する連邦制共和国。首都はアブジャ。1991年まではラゴスが首都だったが、一極集中などの理由により首都を移転した。
157,ノルウェー,ノルウェー,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Norway.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Norway.svg,Q20,オスロ,ヨーロッパ,5627400,385207,900,ノルウェー王国、通称ノルウェーは、北ヨーロッパのスカンディナヴィア半島西岸に位置する立憲君主制国家。首都は半島南端部に存在するオスロ・フィヨルドの奥に形成された港湾都市のオスロ。
157,ノルウェー王国,ノルウェー王国,ノルウェーオウコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Norway.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Norway.svg,Q20,オスロ,ヨーロッパ,5627400,385207,900,ノルウェー王国、通称ノルウェーは、北ヨーロッパのスカンディナヴィア半島西岸に位置する立憲君主制国家。首都は半島南端部に存在するオスロ・フィヨルドの奥に形成された港湾都市のオスロ。
158,オマーン,オマーン,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Oman.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Oman.svg,Q842,マスカット,アジア,4829480,309500,1970,オマーン国、通称オマーンは、中東・西アジアに位置する絶対君主制国家。首都はマスカット。アラビア半島の東端にあり、アラビア海（インド洋）とオマーン湾に面する。
158,オマーン国,オマーン国,オマーンコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Oman.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Oman.svg,Q842,マスカット,アジア,4829480,309500,1970,オマーン国、通称オマーンは、中東・西アジアに位置する絶対君主制国家。首都はマスカット。アラビア半島の東端にあり、アラビア海（インド洋）とオマーン湾に面する。
159,パキスタン,パキスタン,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Pakistan.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Pakistan.svg,Q843,イスラマバード,アジア,223773700,881913,1947,パキスタン・イスラム共和国、通称パキスタンは、南アジアに位置する連邦共和制国家である。
159,パキスタン・イスラム共和国,パキスタン・イスラム共和国,パキスタンイスラムキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Pakistan.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Pakistan.svg,Q843,イスラマバード,アジア,223773700,881913,1947,パキスタン・イスラム共和国、通称パキスタンは、南アジアに位置する連邦共和制国家である。
160,パナマ,パナマ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Panama.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Panama.svg,Q804,パナマ市,北アメリカ,4565559,74177.3,1903,パナマ共和国、通称パナマは、北アメリカ大陸と南アメリカ大陸の境に位置する共和制国家である。北西にコスタリカ、南東にコロンビアに接し、北はカリブ海、南は太平洋に面する。
160,パナマ共和国,パナマ共和国,パナマキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Panama.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Panama.svg,Q804,パナマ市,北アメリカ,4565559,74177.3,1903,パナマ共和国、通称パナマは、北アメリカ大陸と南アメリカ大陸の境に位置する共和制国家である。北西にコスタリカ、南東にコロンビアに接し、北はカリブ海、南は太平洋に面する。
161,パプア・ニューギニア,パプア・ニューギニア,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Papua_New_Guinea.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Papua_New_Guinea.svg,Q691,ポートモレスビー,オセアニア,8935000,462840,1975,パプアニューギニア独立国、通称パプアニューギニアは、南太平洋にあるニューギニア島の東半分及び周辺の島々からなる立憲君主制国家。
161,パプアニューギニア,パプアニューギニア,パプアニューギニア,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Papua_New_Guinea.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Papua_New_Guinea.svg,Q691,ポートモレスビー,オセアニア,8935000,462840,1975,パプアニューギニア独立国、通称パプアニューギニアは、南太平洋にあるニューギニア島の東半分及び周辺の島々からなる立憲君主制国家。
161,パプアニューギニア独立国,パプアニューギニア独立国,パプアニューギニアドクリツコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Papua_New_Guinea.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Papua_New_Guinea.svg,Q691,ポートモレスビー,オセアニア,8935000,462840,1975,パプアニューギニア独立国、通称パプアニューギニアは、南太平洋にあるニューギニア島の東半分及び周辺の島々からなる立憲君主制国家。
162,パラグアイ,パラグアイ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Paraguay.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Paraguay.svg,Q733,アスンシオン,南アメリカ,6811297,406756,1811,パラグアイ共和国、通称パラグアイは、南アメリカ中央南部に位置する共和制国家である。東と北東をブラジル、西と北西をボリビア、南と南西をアルゼンチンに囲まれている内陸国である。
162,パラグアイ共和国,パラグアイ共和国,パラグアイキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Paraguay.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Paraguay.svg,Q733,アスンシオン,南アメリカ,6811297,406756,1811,パラグアイ共和国、通称パラグアイは、南アメリカ中央南部に位置する共和制国家である。東と北東をブラジル、西と北西をボリビア、南と南西をアルゼンチンに囲まれている内陸国である。
163,ペルー,ペルー,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Peru.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Peru.svg,Q419,リマ,南アメリカ,34157732,1285216,1821,ペルー共和国、通称ペルーは、南アメリカ西部に位置する共和制国家。首都はリマ。
163,ペルー共和国,ペルー共和国,ペルーキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Peru.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Peru.svg,Q419,リマ,南アメリカ,34157732,1285216,1821,ペルー共和国、通称ペルーは、南アメリカ西部に位置する共和制国家。首都はリマ。
164,フィリピン,フィリピン,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Philippines.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Philippines.svg,Q928,マニラ,アジア,112729484,343448,1565,フィリピン共和国、通称フィリピンは、東南アジアのルソン島、ミンダナオ島、パラワン島などからなる立憲共和制国家。
164,フィリピン共和国,フィリピン共和国,フィリピンキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Philippines.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Philippines.svg,Q928,マニラ,アジア,112729484,343448,1565,フィリピン共和国、通称フィリピンは、東南アジアのルソン島、ミンダナオ島、パラワン島などからなる立憲共和制国家。
165,マケドニア,マケドニア,,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_North_Macedonia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_North_Macedonia.svg,Q221,スコピエ,ヨーロッパ,1836713,25713,1991,東南ヨーロッパのバルカン半島南部に1991年に建国された共和国。前身はユーゴスラビア連邦の構成国であった。
165,マケドニア共和国,マケドニア共和国,マケドニアキョウワコク,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_North_Macedonia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_North_Macedonia.svg,Q221,スコピエ,ヨーロッパ,1836713,25713,1991,東南ヨーロッパのバルカン半島南部に1991年に建国された共和国。前身はユーゴスラビア連邦の構成国であった。
165,北マケドニア,北マケドニア,キタマケドニア,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_North_Macedonia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_North_Macedonia.svg,Q221,スコピエ,ヨーロッパ,1836713,25713,1991,東南ヨーロッパのバルカン半島南部に1991年に建国された共和国。前身はユーゴスラビア連邦の構成国であった。
165,北マケドニア共和国,北マケドニア共和国,キタマケドニアキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_North_Macedonia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_North_Macedonia.svg,Q221,スコピエ,ヨーロッパ,1836713,25713,1991,東南ヨーロッパのバルカン半島南部に1991年に建国された共和国。前身はユーゴスラビア連邦の構成国であった。
166,東ティモール,東ティモール,ヒガシティモール,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_East_Timor.svg,https://commons.wikimedia.org/wiki/File:Flag_of_East_Timor.svg,Q574,ディリ,アジア,1400638,14918.72,1975,東ティモール民主共和国、通称東ティモールは、アジア（東南アジア）地域に位置する共和制国家。首都はディリ。
166,東ティモール民主共和国,東ティモール民主共和国,ヒガシティモールミンシュキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_East_Timor.svg,https://commons.wikimedia.org/wiki/File:Flag_of_East_Timor.svg,Q574,ディリ,アジア,1400638,14918.72,1975,東ティモール民主共和国、通称東ティモールは、アジア（東南アジア）地域に位置する共和制国家。首都はディリ。
167,トーゴ,トーゴ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Togo_%283-2%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Togo_%283-2%29.svg,Q945,ロメ,アフリカ,9515240,56785,1960,トーゴ共和国、通称トーゴは、西アフリカに位置する共和制国家。東にベナン、北にブルキナファソ、西にガーナと国境を接し、南は大西洋のギニア湾に面する。首都はロメである。
167,トーゴ共和国,トーゴ共和国,トーゴキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Togo_%283-2%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Togo_%283-2%29.svg,Q945,ロメ,アフリカ,9515240,56785,1960,トーゴ共和国、通称トーゴは、西アフリカに位置する共和制国家。東にベナン、北にブルキナファソ、西にガーナと国境を接し、南は大西洋のギニア湾に面する。首都はロメである。
168,チュニジア,チュニジア,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tunisia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Tunisia.svg,Q948,チュニス,アフリカ,11972169,163610,1956,チュニジア共和国、通称チュニジアは、北アフリカのマグリブに位置する共和制国家。西にアルジェリア、南東にリビアと国境を接し、北と東は地中海に面する。
168,チュニジア共和国,チュニジア共和国,チュニジアキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tunisia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Tunisia.svg,Q948,チュニス,アフリカ,11972169,163610,1956,チュニジア共和国、通称チュニジアは、北アフリカのマグリブに位置する共和制国家。西にアルジェリア、南東にリビアと国境を接し、北と東は地中海に面する。
169,トルクメニスタン,トルクメニスタン,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Turkmenistan.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Turkmenistan.svg,Q874,アシガバート,アジア,6117933,491210,1991,中央アジア南西部に位置する共和制国家。首都はアシガバートである。カラクム砂漠が国土の85%を占めており、国民のほとんどは南部の山沿いの都市に住んでいる。
170,アラブ首長国連邦,アラブ首長国連邦,アラブシュチョウコクレンポウ,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Arab_Emirates.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_United_Arab_Emirates.svg,Q878,アブダビ,アジア,9890400,83600,1971,アラブ首長国連邦、略称UAE は、中東（西アジア）に位置し、7つの首長国からなる連邦制国家。首都はアブダビ市。
171,ウルグアイ,ウルグアイ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Uruguay.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Uruguay.svg,Q77,モンテビデオ,南アメリカ,3444263,176215,1825,ウルグアイ東方共和国、通称ウルグアイは、南アメリカ南東部に位置する共和制国家である。首都はモンテビデオ。
171,ウルグアイ東方共和国,ウルグアイ東方共和国,ウルグアイトウホウキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Uruguay.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Uruguay.svg,Q77,モンテビデオ,南アメリカ,3444263,176215,1825,ウルグアイ東方共和国、通称ウルグアイは、南アメリカ南東部に位置する共和制国家である。首都はモンテビデオ。
172,ウズベキスタン,ウズベキスタン,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Uzbekistan.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Uzbekistan.svg,Q265,タシュケント,アジア,34915100,448978,1991,ウズベキスタン共和国、通称ウズベキスタンは、中央アジアに位置する共和制国家。
172,ウズベキスタン共和国,ウズベキスタン共和国,ウズベキスタンキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Uzbekistan.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Uzbekistan.svg,Q265,タシュケント,アジア,34915100,448978,1991,ウズベキスタン共和国、通称ウズベキスタンは、中央アジアに位置する共和制国家。
173,バヌアツ,バヌアツ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Vanuatu.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Vanuatu.svg,Q686,ポートビラ,オセアニア島嶼部,300019,12190,1980,バヌアツ共和国、通称バヌアツは、南太平洋のシェパード諸島の火山島上などに位置する共和制国家、オセアニアの島嶼国家（島国）である。首都はエファテ島にあるポートビラ。
173,バヌアツ共和国,バヌアツ共和国,バヌアツキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Vanuatu.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Vanuatu.svg,Q686,ポートビラ,オセアニア島嶼部,300019,12190,1980,バヌアツ共和国、通称バヌアツは、南太平洋のシェパード諸島の火山島上などに位置する共和制国家、オセアニアの島嶼国家（島国）である。首都はエファテ島にあるポートビラ。
174,ベトナム,ベトナム,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Vietnam.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Vietnam.svg,Q881,ハノイ,アジア,96208984,331690,1804,ベトナム社会主義共和国は、東南アジアのインドシナ半島東部に位置する社会主義共和制国家。首都はハノイ（河内）。人口約1億400万人（2025年）。通貨はドン。
174,ベトナム社会主義共和国,ベトナム社会主義共和国,ベトナムシャカイシュギキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Vietnam.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Vietnam.svg,Q881,ハノイ,アジア,96208984,331690,1804,ベトナム社会主義共和国は、東南アジアのインドシナ半島東部に位置する社会主義共和制国家。首都はハノイ（河内）。人口約1億400万人（2025年）。通貨はドン。
175,イエメン,イエメン,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Yemen.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Yemen.svg,Q805,サヌア/アデン,アジア,28250420,455503,1990,イエメン共和国、通称イエメンは、中東（西アジア）の共和制国家である。アラビア半島南端部に位置し、インド洋上の島々の一部も領有している。首都はサナア。
175,イエメン共和国,イエメン共和国,イエメンキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Yemen.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Yemen.svg,Q805,サヌア/アデン,アジア,28250420,455503,1990,イエメン共和国、通称イエメンは、中東（西アジア）の共和制国家である。アラビア半島南端部に位置し、インド洋上の島々の一部も領有している。首都はサナア。
176,ザンビア,ザンビア,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Zambia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Zambia.svg,Q953,ルサカ,アフリカ,19610769,752618,1964,ザンビア共和国、通称ザンビアは、アフリカ大陸南部に位置する共和制国家。首都はルサカ。
176,ザンビア共和国,ザンビア共和国,ザンビアキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Zambia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Zambia.svg,Q953,ルサカ,アフリカ,19610769,752618,1964,ザンビア共和国、通称ザンビアは、アフリカ大陸南部に位置する共和制国家。首都はルサカ。
177,中国,中国,チュウゴク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_People%27s_Republic_of_China.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_People%27s_Republic_of_China.svg,Q148,北京市,アジア,1404890000,9596961,1949,東アジアにある社会主義国家。首都は北京市。
177,中華人民共和国,中華人民共和国,チュウカジンミンキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_People%27s_Republic_of_China.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_People%27s_Republic_of_China.svg,Q148,北京市,アジア,1404890000,9596961,1949,東アジアにある社会主義国家。首都は北京市。
178,エクアドル,エクアドル,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ecuador.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Ecuador.svg,Q736,キト,南アメリカ,16938986,257204.27,1809,エクアドル共和国（エクアドルきょうわこく、（スペイン語: República del Ecuador）、通称エクアドルは、南アメリカ大陸北西部に位置する共和制国家。
